AracID;DepoSeviyesi;DepoSıcaklığı;MotorYağBasıncı;MotorYağSeviyesi;Fren_ArkaSağ2;Fren_ArkaSol2;Fren_ArkaSol1;Fren_ÖnSağ;Fren_ÖnSol;Fren_ArkaSol3;Fren_ArkaSağ3;Fren_ArkaSağ1;YardımcıBasınç;Frenİkincil;FrenBirincil;KompresörDurumu;İçSıcaklık_Ön;İçSıcaklık_Arka;AraçHızı;RetarderTorkYüzdesi;YakıtTüketim;FrenPedalı;MotorYükYüzdesi;GazPedalı;TurboÇıkış;MotorTorkYüzdesi;SürücüTork;MotorHız;OrtamSıcaklığı;EgzozSıcaklığı;HavaGiriş;VitesSeçili;VitesAktif;DPF_Çıkış;ŞarjVolt;AküVolt;ŞanzımanYağ;SürüşModu;DepoSeviye;HavaGirişSıcaklığı;ToplamYakıt;OdoYüksek;YokuşKalkış;DurmaFren;MotorÇalışmaSüresi;ÖnAksAğırlığı;MotorAlarm;SoğutucuSıcaklığı;YakıtMotorSıcaklığı;MotorYağSıcaklığı;HavaDebisi;TurboTürbin;FrenAlarm;AksAlarm;SanzımanAlarm
Araç 2;0.404651;0.454545;0.793103;1.000000;0.888889;0.855769;0.821990;0.782313;0.835165;0.865471;0.883408;0.765000;0.000000;0.859155;0.866197;0.000000;0.600000;0.600000;0.687627;1.000000;1.000000;0.000000;0.990000;1.000000;0.837430;0.728000;0.923077;0.814429;0.699728;0.825867;0.650943;;0.800000;0.274211;0.843284;0.843284;0.879772;0.000000;0.437751;0.148118;0.865281;0.759285;0.000000;0.000000;0.887446;0.127407;;0.905882;0.328125;0.841898;1.000000;1.000000;;;
Araç 1;0.832558;0.636364;0.609195;1.000000;0.597884;0.596154;0.366492;0.367347;0.368132;0.542601;0.183857;0.405000;0.000000;0.732394;0.746479;0.000000;0.560000;0.560000;0.000000;1.000000;0.055743;0.416667;0.250000;0.000000;0.678291;0.104000;0.000000;0.302153;0.641304;0.430686;0.047170;;0.000000;0.141396;0.910448;0.910448;0.918285;0.000000;0.795181;0.373409;0.946520;0.866319;0.166667;0.000000;0.960066;0.094673;;0.858824;0.375000;0.834878;;;;;
Araç 2;0.390698;0.522727;0.885057;1.000000;0.888889;0.855769;0.821990;0.782313;0.835165;0.865471;0.883408;0.765000;0.000000;0.788732;0.795775;0.000000;0.520000;0.520000;0.390532;1.000000;0.342905;0.000000;0.430000;0.624000;0.738602;0.336000;0.432692;0.639007;0.695652;0.550215;0.613208;;0.600000;0.157014;0.813433;0.813433;0.899196;0.000000;0.445783;0.262659;0.865343;0.759418;0.000000;0.000000;0.887521;0.209965;;0.894118;0.312500;0.832070;1.000000;0.675373;;;
Araç 3;1.000000;0.136364;0.080460;1.000000;;;;;;;;;;;;;;;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.965353;0.183106;0.009434;;;0.060422;0.462687;0.462687;;1.000000;0.000000;0.419442;0.785171;;1.000000;1.000000;0.803214;1.000000;;0.635294;0.734375;0.513058;;;;;
Araç 1;0.795349;0.636364;0.839080;1.000000;0.597884;0.586538;0.366492;0.367347;0.368132;0.542601;0.183857;0.405000;0.000000;0.823944;0.823944;0.000000;0.600000;0.600000;0.582238;0.829268;0.000000;0.111111;0.000000;0.000000;0.711662;0.000000;0.000000;0.589494;0.641304;0.370377;0.113208;;1.000000;0.134775;0.947761;0.947761;0.912927;1.000000;0.514056;0.382887;0.946600;0.866479;0.000000;0.000000;0.960145;0.080704;;0.894118;0.328125;0.841898;;;;;
Araç 3;0.790698;0.477273;0.896552;1.000000;0.714286;0.740385;0.570681;0.646259;0.631868;0.699552;0.632287;0.635000;0.000000;0.823944;0.823944;0.000000;0.560000;0.560000;0.964143;1.000000;0.282939;0.000000;0.330000;1.000000;0.859583;0.192000;0.230769;0.970374;0.576087;0.594757;0.292453;;1.000000;0.145876;0.783582;0.783582;0.962492;1.000000;0.959839;0.304089;0.785263;0.817543;0.000000;0.000000;0.803294;0.090087;;0.964706;0.296875;0.825892;;;;;
Araç 2;;;0.022989;1.000000;;;;;;;;;0.456000;0.781690;0.788732;0.000000;;;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;;0.000000;0.000000;0.000000;;0.145164;0.018868;;;0.054962;;;;0.000000;1.000000;;;0.759421;1.000000;1.000000;0.887545;1.000000;;;;;;;;;
Araç 1;0.795349;0.636364;0.816092;1.000000;0.587302;0.586538;0.366492;0.367347;0.368132;0.542601;0.183857;0.405000;0.000000;0.845070;0.859155;0.000000;0.600000;0.600000;0.890298;1.000000;0.750000;0.000000;0.840000;1.000000;0.950121;0.512000;0.615385;0.897819;0.661005;0.555983;0.886792;;1.000000;0.123057;0.873134;0.873134;0.844608;0.000000;0.449799;0.402924;0.946680;0.866635;0.000000;0.000000;0.960225;0.112837;;0.882353;0.375000;0.838248;;;;;
Araç 2;0.390698;0.250000;0.770115;1.000000;0.888889;0.855769;0.821990;0.782313;0.835165;0.865471;0.883408;0.765000;0.472000;0.802817;0.816901;1.000000;0.360000;0.360000;0.000000;1.000000;0.055743;0.000000;0.250000;0.000000;0.639131;0.096000;0.000000;0.301879;0.671875;0.224124;0.028302;;;0.054617;0.910448;0.910448;0.456463;0.000000;1.000000;0.207961;0.865350;0.759421;0.000000;0.166667;0.887549;0.222665;;0.529412;0.125000;0.467284;;;;;
Araç 1;0.762791;0.659091;0.839080;1.000000;0.597884;0.586538;0.366492;0.367347;0.368132;0.542601;0.183857;0.405000;0.000000;0.746479;0.753521;0.000000;0.520000;0.520000;0.285143;1.000000;0.516892;0.000000;0.730000;1.000000;0.752322;0.576000;1.000000;0.530380;0.619565;0.598859;0.518868;;0.400000;0.164215;0.910448;0.910448;0.934360;0.000000;0.413655;0.339561;0.946772;0.866807;0.000000;0.000000;0.960304;0.230243;;0.905882;0.359375;0.857343;;;;;
Araç 3;1.000000;0.136364;0.080460;1.000000;;;;;;;;;0.000000;0.000000;0.000000;0.000000;;;0.000000;1.000000;0.000000;0.000000;0.990000;0.112000;0.000000;0.408000;0.076923;0.000000;0.965353;0.055118;0.018868;;;1.000000;0.485075;0.485075;;1.000000;0.000000;0.366640;0.785267;0.817551;1.000000;1.000000;0.803314;1.000000;;0.458824;0.640625;0.372086;;;;;
Araç 1;0.762791;0.568182;0.022989;1.000000;0.587302;0.586538;0.366492;0.367347;0.368132;0.542601;0.183857;0.405000;0.000000;0.718310;0.725352;0.000000;0.360000;0.360000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.724668;0.000000;0.000000;0.000000;0.675951;0.205281;0.028302;;;0.066571;0.388060;0.388060;0.512391;0.000000;1.000000;0.382887;0.946794;0.866855;0.000000;0.166667;0.960348;0.098803;;0.529412;0.546875;0.528222;;;;;
Araç 3;;;;;;;;;;;;;;;;;;;0.000000;1.000000;;0.000000;;;;;;;;;;;;;;;;1.000000;;;;;1.000000;1.000000;;1.000000;;;;;;;;;
Araç 3;;;;;;;;;;;;;;;;;;;;1.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Araç 1;0.762791;0.136364;0.022989;0.976000;;;;;;;;;0.000000;0.429577;0.443662;0.000000;0.360000;0.360000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.092897;0.000000;0.000000;0.000000;0.595788;0.017176;0.028302;;;0.018974;0.432836;0.432836;;0.000000;0.983936;0.181154;0.946794;0.866855;1.000000;1.000000;0.960348;0.225624;;0.211765;0.343750;0.159787;;;;;
Araç 2;;;;;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;;;;;;;0.000000;1.000000;;0.000000;;;;;;;;;;;;;;;;0.000000;;;;;1.000000;1.000000;;;;;;;;;;;
Araç 1;0.762791;0.045455;0.022989;0.976000;;;;;;;;;0.000000;0.366197;0.359155;0.000000;0.240000;0.240000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.091754;0.000000;0.000000;0.000000;0.584918;0.007755;0.028302;;;0.010394;0.425373;0.425373;0.044876;0.000000;0.979920;0.105605;0.946794;0.866855;1.000000;1.000000;0.960348;0.060915;;0.117647;0.203125;0.089020;;;;;
Araç 3;;;0.068966;1.000000;;;;;;;;;0.024000;0.478873;0.471831;0.000000;;;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000500;0.000000;0.000000;0.000000;;0.015574;0.018868;;;0.011029;0.417910;0.417910;;1.000000;0.895582;0.116978;0.785273;;1.000000;1.000000;0.803337;1.000000;;0.152941;0.218750;0.118506;;;;;
Araç 2;0.390698;0.318182;0.850575;1.000000;0.888889;0.855769;0.821990;0.782313;0.835165;0.865471;0.883408;0.765000;0.500000;0.866197;0.866197;1.000000;0.440000;0.440000;0.682274;1.000000;0.690034;0.000000;0.790000;0.860000;0.802201;0.608000;0.740385;0.691675;0.641304;0.662437;0.594340;;1.000000;0.154801;0.880597;0.880597;0.879772;0.000000;0.991968;0.237476;0.865420;0.759556;0.000000;0.000000;0.887645;0.124821;;0.894118;0.171875;0.834878;;;;;
Araç 1;0.762791;0.181818;0.816092;1.000000;0.587302;0.586538;0.356021;0.353741;0.368132;0.542601;0.183857;0.405000;0.000000;0.838028;0.838028;0.000000;0.520000;0.520000;0.738242;1.000000;0.935811;0.000000;0.990000;1.000000;0.921109;0.760000;0.961538;0.748320;0.661005;0.680895;0.924528;;1.000000;0.246640;0.873134;0.873134;0.910918;1.000000;0.915663;0.257243;0.946877;0.866980;0.000000;0.000000;0.960428;0.135700;;0.905882;0.218750;0.838248;;;;;
Araç 3;0.762791;0.250000;0.850575;1.000000;0.714286;0.730769;0.570681;0.646259;0.631868;0.690583;0.632287;0.635000;0.468000;0.788732;0.795775;1.000000;0.440000;0.440000;0.814738;0.743902;0.000000;0.240741;0.000000;0.000000;0.693154;0.000000;0.000000;0.823755;0.610734;0.440108;0.084906;;1.000000;0.145876;0.910448;0.910448;0.875419;1.000000;0.907631;0.419442;0.785320;0.817632;0.000000;0.000000;0.803417;0.113650;;0.858824;0.203125;0.812412;;;;;
Araç 2;0.381395;0.431818;0.816092;1.000000;0.888889;0.855769;0.821990;0.782313;0.835165;0.865471;0.883408;0.765000;0.488000;0.823944;0.830986;1.000000;0.600000;0.600000;0.267942;0.365854;0.000000;0.361111;0.000000;0.000000;0.684436;0.000000;0.000000;0.556988;0.684783;0.464270;0.075472;;0.600000;0.152896;0.925373;0.925373;0.912927;0.000000;0.939759;0.382074;0.865489;0.759692;0.000000;0.000000;0.887724;0.189866;;0.917647;0.218750;0.834878;;;;;
Araç 1;0.725581;0.295455;0.827586;1.000000;0.587302;0.586538;0.356021;0.353741;0.368132;0.542601;0.183857;0.405000;0.000000;0.781690;0.788732;0.000000;0.560000;0.560000;0.628852;1.000000;0.852196;0.000000;0.990000;1.000000;0.916750;0.784000;0.990385;0.641476;0.665082;0.707556;0.905660;;1.000000;0.168387;0.895522;0.895522;0.917281;0.000000;0.831325;0.241809;0.946950;0.867128;0.000000;0.000000;0.960507;0.119162;;0.894118;0.250000;0.864364;;;;;
Araç 3;0.762791;0.272727;0.942529;1.000000;0.714286;0.730769;0.570681;0.646259;0.631868;0.690583;0.632287;0.635000;0.488000;0.838028;0.838028;1.000000;0.600000;0.600000;0.911500;1.000000;0.214527;0.000000;0.040000;0.092000;0.905102;0.032000;0.019231;0.903168;0.599864;0.639877;0.716981;;1.000000;0.141287;0.873134;0.873134;0.828533;1.000000;0.859438;0.249662;0.785381;0.817768;0.000000;0.000000;0.803497;0.099389;;0.882353;0.234375;0.803426;;;;;
Araç 2;0.320930;0.522727;0.620690;1.000000;0.888889;0.855769;0.821990;0.782313;0.835165;0.865471;0.883408;0.765000;0.452000;0.781690;0.788732;1.000000;0.600000;0.600000;0.019903;1.000000;0.184966;0.000000;0.710000;0.980000;0.661140;0.328000;0.557692;0.322864;0.661005;0.449337;0.028302;;0.000000;0.161476;0.917910;0.917910;0.875419;0.000000;0.867470;0.392635;0.865559;0.759817;0.000000;0.000000;0.887804;0.211737;;0.870588;0.328125;0.828419;;;;;
Araç 1;0.697674;0.363636;0.862069;1.000000;0.587302;0.586538;0.356021;0.353741;0.368132;0.542601;0.174888;0.405000;0.000000;0.725352;0.732394;0.000000;0.640000;0.640000;0.087772;1.000000;0.244088;0.000000;0.450000;0.548000;0.676218;0.320000;0.394231;0.468111;0.610734;0.517400;0.066038;;0.200000;0.138330;0.925373;0.925373;0.889484;0.000000;0.578313;0.356891;0.947020;0.867283;0.000000;0.000000;0.960587;0.114268;;0.952941;0.265625;0.877001;;;;;
Araç 3;0.725581;0.340909;0.827586;1.000000;0.714286;0.730769;0.570681;0.646259;0.631868;0.690583;0.632287;0.635000;0.456000;0.781690;0.781690;1.000000;0.720000;0.720000;0.690589;1.000000;0.900338;0.000000;0.990000;1.000000;0.854795;0.768000;0.971154;0.702236;0.630435;0.635775;0.886792;;1.000000;0.168804;0.791045;0.791045;0.912927;1.000000;0.570281;0.325751;0.785450;0.817904;0.000000;0.000000;0.803576;0.132610;;0.917647;0.281250;0.812412;;;;;
Araç 4;0.455814;0.772727;0.793103;1.000000;0.793651;0.812500;0.659686;0.605442;0.763736;0.816143;0.798206;0.665000;0.456000;0.781690;0.781690;1.000000;0.720000;0.720000;0.725874;1.000000;0.918074;0.000000;0.990000;1.000000;0.896384;0.768000;0.971154;0.731038;0.764946;0.709607;0.745283;;1.000000;0.173321;0.865672;0.865672;0.975218;0.000000;0.558233;0.317899;0.872024;0.784998;0.000000;0.000000;0.888445;0.119650;;0.952941;0.406250;0.854535;;;;;
Araç 5;0.558140;0.772727;0.827586;1.000000;0.624339;0.572115;0.591623;0.857143;0.857143;0.672646;0.739910;0.685000;0.448000;0.760563;0.760563;1.000000;0.680000;0.680000;0.393338;1.000000;0.827703;0.000000;0.980000;1.000000;0.841504;0.768000;0.990385;0.656014;0.867527;0.631673;0.858491;;0.600000;0.170255;0.843284;0.843284;0.963496;1.000000;0.859438;0.414297;0.999863;0.972682;0.000000;0.000000;0.999869;0.259025;;0.941176;0.468750;0.815782;;;;;
Araç 6;0.609302;0.500000;0.827586;1.000000;0.910053;0.937500;0.863874;0.823129;0.835165;0.856502;0.905830;0.885000;0.472000;0.816901;0.816901;1.000000;0.720000;0.720000;0.845866;1.000000;0.971284;0.000000;0.990000;1.000000;0.926611;0.704000;0.846154;0.858044;0.819293;0.670640;0.858491;;1.000000;0.155454;0.873134;0.873134;0.910918;1.000000;0.911647;0.304901;0.868715;0.755046;0.000000;0.000000;0.894862;0.105861;;0.905882;0.359375;0.785454;;;;;
Araç 7;0.869767;0.568182;0.919540;1.000000;0.809524;0.836538;0.795812;0.795918;0.785714;0.856502;0.807175;0.820000;0.468000;0.802817;0.816901;1.000000;0.800000;0.800000;0.919763;1.000000;0.360642;0.000000;0.400000;1.000000;0.868515;0.248000;0.298077;0.928679;0.760870;0.674742;0.320755;;1.000000;0.133614;0.865672;0.865672;0.989283;1.000000;0.465863;0.246141;0.895358;0.769192;0.000000;0.000000;0.905434;0.310215;;0.929412;0.421875;0.841898;;;;;
Araç 1;0.609302;0.568182;0.770115;1.000000;0.544974;0.586538;0.287958;0.292517;0.307692;0.896861;0.874439;0.340000;0.436000;0.746479;0.753521;1.000000;0.760000;0.760000;0.965130;1.000000;0.282095;0.000000;0.350000;1.000000;0.881092;0.184000;0.221154;0.972295;0.741168;0.559892;0.377358;;1.000000;0.169203;0.925373;0.925373;0.957133;1.000000;0.530120;0.417547;0.955161;0.882928;0.000000;0.000000;0.969046;0.175166;;0.964706;0.406250;0.884302;;;;;
Araç 8;0.906977;0.568182;0.919540;1.000000;0.359788;0.456731;0.921466;0.217687;0.368132;0.896861;0.896861;0.925000;0.468000;0.795775;0.795775;1.000000;0.800000;0.800000;0.984410;1.000000;0.000000;0.000000;0.000000;0.000000;0.753037;0.000000;0.000000;0.994651;0.775815;0.393514;0.169811;;1.000000;0.163743;0.873134;0.873134;0.953784;1.000000;0.465863;0.502572;0.945093;0.886692;0.000000;0.000000;0.955826;0.130529;;0.988235;0.484375;0.857343;;;;;
Araç 9;0.986047;0.227273;0.758621;1.000000;0.301587;0.355769;0.068063;0.027211;0.252747;0.838565;0.798206;0.000000;0.000000;0.781690;0.781690;0.000000;0.640000;0.640000;0.949904;1.000000;0.000000;0.000000;0.000000;0.000000;0.708232;0.000000;0.000000;0.956110;0.764946;0.654233;0.056604;;1.000000;0.266430;0.917910;0.917910;0.791025;0.000000;0.923695;0.168968;0.954259;0.906247;0.000000;0.000000;0.957403;0.140969;;0.870588;0.156250;0.743892;;;;;
Araç 10;0.488372;0.727273;0.873563;1.000000;0.751323;0.730769;0.649215;0.945578;0.928571;0.883408;0.856502;0.700000;0.468000;0.802817;0.802817;1.000000;0.760000;0.760000;0.597256;1.000000;0.816723;0.000000;0.990000;1.000000;0.941904;0.792000;1.000000;0.603895;0.769701;0.793694;0.773585;;1.000000;0.197754;0.835821;0.835821;0.921634;0.000000;0.489960;0.291091;0.989489;0.952856;0.000000;0.000000;0.992110;0.235088;;0.905882;0.453125;0.857343;;;;;
Araç 11;0.911628;0.318182;0.701149;1.000000;0.449735;0.480769;0.356021;0.176871;0.395604;0.399103;0.327354;0.470000;0.496000;0.859155;0.859155;1.000000;0.600000;0.600000;0.000000;1.000000;0.040541;0.000000;0.190000;0.000000;0.673717;0.080000;0.000000;0.301468;0.804348;0.303083;0.018868;;;0.149286;0.895522;0.895522;0.740455;0.000000;0.923695;0.419442;0.860437;0.704188;0.000000;0.166667;0.861866;0.223933;;0.894118;0.281250;0.720584;;;;;
Araç 12;0.320930;0.750000;0.873563;1.000000;0.634921;0.658654;0.534031;0.619048;0.714286;0.542601;0.591928;0.600000;0.432000;0.760563;0.753521;1.000000;0.840000;0.840000;0.739178;1.000000;0.933277;0.000000;0.990000;1.000000;0.973274;0.760000;0.961538;0.745028;0.764946;0.728065;0.896226;;1.000000;0.169784;0.843284;0.843284;0.934360;0.000000;0.811245;0.313566;0.830005;0.812525;0.000000;0.000000;0.844163;0.114414;;0.917647;0.468750;0.848357;;;;;
Araç 13;0.720930;0.636364;0.816092;1.000000;0.597884;0.596154;0.492147;0.340136;0.516484;0.457399;0.565022;0.425000;0.500000;0.859155;0.866197;1.000000;0.680000;0.680000;0.714338;1.000000;0.917230;0.000000;0.990000;1.000000;0.945334;0.768000;0.971154;0.724729;0.819293;0.783439;0.830189;;1.000000;0.178091;0.835821;0.835821;0.910918;0.000000;0.875502;0.294611;0.933167;0.847847;0.000000;0.000000;0.933264;0.280100;;0.952941;0.375000;0.803426;;;;;
Araç 14;0.651163;0.568182;0.804598;1.000000;1.000000;0.980769;0.821990;0.755102;0.835165;0.825112;0.825112;0.850000;0.424000;0.725352;0.725352;1.000000;0.680000;0.680000;0.136361;1.000000;0.521115;0.000000;0.650000;1.000000;0.705231;0.512000;1.000000;0.619668;0.775815;0.477408;0.292453;;0.000000;0.139654;0.850746;0.850746;0.886135;1.000000;0.803213;0.407257;0.951412;0.927460;0.000000;0.000000;0.973477;0.212502;;0.917647;0.453125;0.864364;;;;;
Araç 15;0.874419;0.409091;0.827586;1.000000;0.359788;0.596154;0.832461;1.000000;1.000000;0.838565;1.000000;1.000000;0.492000;0.838028;0.838028;1.000000;0.640000;0.640000;0.537286;1.000000;0.972128;0.000000;0.990000;1.000000;0.851365;0.688000;0.865385;0.882046;0.760870;0.924950;0.537736;;0.600000;0.167861;0.873134;0.873134;0.893838;0.000000;0.590361;0.733008;0.979800;0.944054;0.000000;0.000000;0.977589;0.141034;;0.952941;0.375000;0.819433;;;;;
Araç 16;0.720930;0.568182;0.517241;1.000000;0.666667;0.711538;0.340314;0.482993;0.631868;1.000000;1.000000;0.490000;0.468000;0.788732;0.788732;1.000000;0.760000;0.760000;0.002079;1.000000;0.079392;0.472222;0.340000;0.000000;0.741389;0.144000;0.000000;0.315183;0.769701;0.573415;0.056604;;0.000000;0.175407;0.873134;0.873134;0.963496;1.000000;0.927711;0.417547;0.942972;0.888200;0.166667;0.166667;0.952307;0.120138;;1.000000;0.484375;0.884302;;;;;
Araç 17;0.651163;0.613636;0.908046;1.000000;0.529101;0.480769;0.408377;0.340136;0.527473;0.336323;0.318386;0.340000;0.496000;0.859155;0.866197;1.000000;0.760000;0.760000;0.863587;1.000000;0.976351;0.000000;0.990000;1.000000;0.894598;0.688000;0.846154;0.874503;0.684783;0.715760;0.783019;;1.000000;0.184767;0.895522;0.895522;0.946417;0.000000;0.883534;0.335229;0.942029;0.864295;0.000000;0.000000;0.939012;0.239560;;0.952941;0.421875;0.812412;;;;;
Araç 18;0.651163;0.568182;0.816092;1.000000;0.968254;0.908654;0.502618;0.428571;0.538462;0.883408;0.874439;0.580000;0.468000;0.795775;0.795775;1.000000;0.760000;0.760000;0.439692;1.000000;0.718750;0.000000;0.990000;1.000000;0.819137;0.792000;1.000000;0.531751;0.780571;0.684996;0.726415;;0.800000;0.170999;0.828358;0.828358;0.949431;0.000000;0.469880;0.335229;0.000000;0.662674;0.000000;0.000000;0.034067;0.248114;;0.941176;0.468750;0.799775;;;;;
Araç 19;0.609302;0.477273;0.896552;1.000000;0.820106;0.826923;0.659686;0.734694;0.714286;0.730942;0.739910;0.730000;0.492000;0.845070;0.845070;1.000000;0.880000;0.880000;0.790365;1.000000;0.900338;0.000000;0.940000;1.000000;0.935544;0.696000;0.836538;0.800302;0.826087;0.639877;0.877358;;1.000000;0.144878;0.888060;0.888060;0.939719;1.000000;0.895582;0.324127;0.808092;0.621988;0.000000;0.000000;0.827074;0.117747;;0.905882;0.406250;0.774502;;;;;
Araç 20;0.725581;0.522727;0.804598;1.000000;0.666667;0.711538;0.476440;0.632653;0.703297;0.672646;0.614350;0.525000;0.480000;0.823944;0.823944;1.000000;0.800000;0.800000;0.700878;1.000000;0.902027;0.000000;0.990000;1.000000;0.972345;0.768000;0.971154;0.707859;0.741168;0.736269;0.849057;;1.000000;0.171815;0.925373;0.925373;0.915271;0.000000;0.871486;0.320607;0.928621;0.803602;0.000000;0.000000;0.938626;0.198306;;0.952941;0.375000;0.857343;;;;;
Araç 21;0.706977;0.659091;0.816092;1.000000;0.783069;0.783654;0.738220;0.945578;0.989011;0.847534;0.730942;0.720000;0.492000;0.838028;0.845070;1.000000;0.720000;0.720000;0.715273;0.390244;0.000000;0.379630;0.000000;0.000000;0.810204;0.000000;0.000000;0.708819;0.775815;0.594757;0.094340;;1.000000;0.174137;0.910448;0.910448;0.938714;0.000000;0.570281;0.375305;0.973433;0.945637;0.000000;0.000000;0.979448;0.242569;;0.941176;0.421875;0.812412;;;;;
Araç 22;0.655814;0.545455;0.804598;1.000000;0.772487;0.774038;0.581152;0.530612;0.620879;0.641256;0.515695;0.580000;0.444000;0.753521;0.760563;1.000000;0.800000;0.800000;0.152211;1.000000;0.000000;0.009259;0.000000;0.000000;0.723739;0.000000;0.000000;0.491016;0.841033;0.479267;0.075472;;0.200000;0.141051;0.895522;0.895522;0.887475;1.000000;0.939759;0.343082;0.927504;0.826320;0.000000;0.000000;0.921023;0.094900;;0.858824;0.421875;0.893288;;;;;
Araç 2;0.762791;0.522727;0.862069;1.000000;0.830688;0.802885;0.727749;0.721088;0.785714;0.847534;0.838565;0.700000;0.540000;0.929577;0.936620;1.000000;0.800000;0.800000;0.929429;1.000000;0.026182;0.000000;0.030000;0.096000;0.812277;0.016000;0.019231;0.936086;0.775815;0.666538;0.150943;;1.000000;0.188703;0.746269;0.746269;0.975218;1.000000;0.594378;0.338749;0.874374;0.776828;0.000000;0.000000;0.897015;0.268879;;0.941176;0.421875;0.834878;;;;;
Araç 23;0.762791;0.522727;0.850575;1.000000;0.783069;0.836538;0.308901;0.394558;0.478022;0.085202;0.152466;0.295000;0.488000;0.830986;0.838028;1.000000;0.800000;0.800000;0.522320;0.768293;0.000000;0.370370;0.000000;0.000000;0.914463;0.000000;0.000000;0.510355;0.754076;0.691149;0.103774;;1.000000;0.155617;0.925373;0.925373;0.889484;0.000000;0.895582;0.297319;0.919642;0.851785;0.000000;0.000000;0.934458;0.110219;;0.964706;0.468750;0.799775;;;;;
Araç 24;0.483721;0.613636;0.586207;1.000000;0.809524;0.826923;0.638743;0.619048;0.642857;0.340807;0.466368;0.685000;0.428000;0.732394;0.732394;1.000000;0.760000;0.760000;0.000156;1.000000;0.051520;0.305556;0.230000;0.000000;0.675718;0.096000;0.000000;0.301193;0.826087;0.400949;0.028302;;0.000000;0.156832;0.895522;0.895522;0.912927;0.000000;0.506024;0.408882;0.885589;0.803947;0.000000;0.166667;0.892899;0.235040;;0.917647;0.343750;0.785454;;;;;
Araç 25;0.451163;0.727273;0.908046;1.000000;0.920635;0.908654;0.921466;0.857143;0.857143;0.914798;0.923767;0.905000;0.456000;0.781690;0.781690;1.000000;0.720000;0.720000;0.612534;1.000000;0.829392;0.000000;0.990000;1.000000;0.893883;0.792000;1.000000;0.624057;0.619565;0.623470;0.849057;;1.000000;0.144878;0.805970;0.805970;0.883121;0.000000;0.578313;0.352559;0.799803;0.586072;0.000000;0.000000;0.800101;0.094949;;0.882353;0.468750;0.782645;;;;;
Araç 26;0.641860;0.545455;0.781609;1.000000;0.714286;0.697115;0.272251;0.544218;0.642857;0.591928;0.475336;0.350000;0.468000;0.795775;0.795775;1.000000;0.800000;0.800000;0.809125;0.000000;0.000000;0.379630;0.000000;0.000000;0.758539;0.000000;0.000000;0.808805;0.819293;0.399090;0.132075;;1.000000;0.165902;0.947761;0.947761;0.937709;0.000000;0.530120;0.463580;0.815489;0.651155;0.000000;0.000000;0.830828;0.112137;;0.905882;0.515625;0.879809;;;;;
Araç 27;0.241860;0.750000;0.804598;1.000000;0.428571;0.634615;0.329843;0.442177;0.560440;0.600897;0.582960;0.405000;0.472000;0.802817;0.788732;1.000000;0.760000;0.760000;0.476121;1.000000;0.437500;0.000000;0.630000;1.000000;0.815921;0.496000;1.000000;0.520642;0.784647;0.573415;0.462264;;0.800000;0.146221;0.873134;0.873134;0.912927;0.000000;0.489960;0.382074;0.864795;0.687578;0.000000;0.000000;0.858705;0.210485;;0.905882;0.484375;0.805953;;;;;
